所管,組織,項コード,主要経費別分類コード,目的別分類コード,財政法公債金対象非対象別分類コード,経済性質別分類コード,使途別分類コード,目別分類コード,項名,目名,令和2年度要求額(千円),前年度予算額(千円),比較増△減額(千円)
内閣,内閣官房,001,95,016,2,12,9,06,内閣官房共通費,諸謝金,1430395,1186438,243957
内閣,内閣官房,001,95,016,2,95,9,07,内閣官房共通費,報償費,1461652,1461652,0
内閣,内閣官房,001,95,016,2,12,2,08,内閣官房共通費,職員旅費,730838,705048,25790
内閣,内閣官房,001,95,016,2,12,2,08,内閣官房共通費,外国留学旅費,4266,3514,752
内閣,内閣官房,001,95,016,2,12,2,08,内閣官房共通費,赴任旅費,5611,5046,565
内閣,内閣官房,001,95,016,2,12,2,08,内閣官房共通費,委員等旅費,147252,153314,-6062
内閣,内閣官房,001,95,016,2,12,2,08,内閣官房共通費,外国人招へい旅費,4873,4873,0
内閣,内閣官房,001,95,016,2,12,3,09,内閣官房共通費,庁費,2144432,2191632,-47200
内閣,内閣官房,001,95,016,2,12,3,09,内閣官房共通費,情報処理業務庁費,5793875,7008925,-1215050
内閣,内閣官房,001,95,016,2,12,3,09,内閣官房共通費,総理大臣官邸業務庁費,1986109,1961130,24979
内閣,内閣官房,001,95,016,2,12,3,09,内閣官房共通費,拉致問題対策庁費,556152,546059,10093
内閣,内閣官房,001,95,016,2,12,3,09,内閣官房共通費,電子計算機等借料,456284,459379,-3095
内閣,内閣官房,001,95,016,2,12,3,09,内閣官房共通費,土地建物借料,405115,349749,55366
内閣,内閣官房,001,95,016,2,12,3,09,内閣官房共通費,各所修繕,53558,32960,20598
内閣,内閣官房,001,95,016,2,12,3,09,内閣官房共通費,拉致問題対策情報収集等活動費,600000,600000,0
内閣,内閣官房,001,95,016,2,12,3,09,内閣官房共通費,国家安全保障政策活動費,120000,120000,0
内閣,内閣官房,001,95,016,2,12,3,09,内閣官房共通費,国際テロ情報収集等活動費,420000,420000,0
内閣,内閣官房,001,95,199,2,13,3,09,内閣官房共通費,自動車重量税,1032,897,135
内閣,内閣官房,001,95,016,2,12,5,14,内閣官房共通費,重要政策基礎調査委託費,195029,383525,-188496
内閣,内閣官房,001,95,016,2,12,5,14,内閣官房共通費,情報調査委託費,757954,757954,0
内閣,内閣官房,001,95,016,2,12,5,14,内閣官房共通費,サイバーセキュリティ施策評価事務委託費,31915,202900,-170985
内閣,内閣官房,001,95,016,2,12,5,14,内閣官房共通費,サイバーセキュリティ協議会連絡調整事務委託費,98633,0,98633
内閣,内閣官房,001,95,016,2,12,5,14,内閣官房共通費,健康・医療戦略推進調査委託費,0,105621,-105621
内閣,内閣官房,001,95,016,2,11,5,16,内閣官房共通費,国家公務員共済組合負担金,2073407,1931056,142351
内閣,内閣官房,001,95,016,2,11,5,16,内閣官房共通費,基礎年金等国家公務員共済組合負担金,439165,438039,1126
内閣,内閣官房,001,95,016,2,11,5,16,内閣官房共通費,育児休業手当金国家公務員共済組合負担金,45,52,-7
内閣,内閣官房,001,95,016,2,12,9,17,内閣官房共通費,交際費,11841,11841,0
内閣,内閣官房,001,95,016,2,95,9,18,内閣官房共通費,賠償償還及払戻金,200,200,0
内閣,内閣官房,002,95,016,1,20,2,08,内閣官房施設費,施設施工旅費,725,949,-224
内閣,内閣官房,002,95,016,1,20,3,09,内閣官房施設費,施設施工庁費,76690,78052,-1362
内閣,内閣官房,002,95,016,1,20,4,15,内閣官房施設費,施設整備費,1779514,1626427,153087
内閣,内閣官房,005,95,016,2,12,3,09,情報通信技術調達等適正・効率化推進費,情報処理業務庁費,62400978,0,62400978
内閣,内閣官房,005,95,016,2,12,5,14,情報通信技術調達等適正・効率化推進費,情報通信技術調達等適正・効率化推進委託費,4987025,0,4987025
内閣,内閣官房,003,95,016,2,12,9,06,情報収集衛星業務費,諸謝金,141940,137705,4235
内閣,内閣官房,003,95,016,2,12,2,08,情報収集衛星業務費,職員旅費,76781,77362,-581
内閣,内閣官房,003,95,016,2,12,2,08,情報収集衛星業務費,外国留学旅費,3111,0,3111
内閣,内閣官房,003,95,016,2,12,2,08,情報収集衛星業務費,委員等旅費,829,926,-97
内閣,内閣官房,003,95,016,2,12,3,09,情報収集衛星業務費,情報収集衛星業務庁費,12975163,13036413,-61250
内閣,内閣官房,003,95,016,2,12,3,09,情報収集衛星業務費,通信専用料,1353233,1568667,-215434
内閣,内閣官房,003,95,016,2,12,3,09,情報収集衛星業務費,土地建物借料,23700,23700,0
内閣,内閣官房,003,95,016,2,12,3,09,情報収集衛星業務費,各所修繕,31294,18188,13106
内閣,内閣官房,003,95,199,2,13,3,09,情報収集衛星業務費,自動車重量税,45,0,45
内閣,内閣官房,003,95,016,2,12,5,14,情報収集衛星業務費,情報収集衛星システム開発等委託費,44450057,45261518,-811461
内閣,内閣官房,004,95,016,1,20,2,08,情報収集衛星施設費,施設施工旅費,4927,4897,30
内閣,内閣官房,004,95,016,1,20,3,09,情報収集衛星施設費,施設施工庁費,206919,229935,-23016
内閣,内閣官房,004,95,016,1,20,4,15,情報収集衛星施設費,施設整備費,3264074,1715597,1548477
内閣,内閣法制局,011,95,016,2,11,1,02,内閣法制局,職員基本給,490513,478505,12008
内閣,内閣法制局,011,95,016,2,11,1,03,内閣法制局,職員諸手当,281327,273828,7499
内閣,内閣法制局,011,95,016,2,11,1,04,内閣法制局,超過勤務手当,73476,72378,1098
内閣,内閣法制局,011,95,016,2,11,1,05,内閣法制局,短時間勤務職員給与,3663,7410,-3747
内閣,内閣法制局,011,95,089,2,11,1,05,内閣法制局,児童手当,4985,5580,-595
内閣,内閣法制局,011,95,016,2,12,9,06,内閣法制局,諸謝金,1616,1616,0
内閣,内閣法制局,011,95,016,2,12,2,08,内閣法制局,職員旅費,2165,760,1405
内閣,内閣法制局,011,95,016,2,12,3,09,内閣法制局,庁費,120351,120588,-237
内閣,内閣法制局,011,95,016,2,12,3,09,内閣法制局,国会図書館支部庁費,1479,1453,26
内閣,内閣法制局,011,95,016,2,12,3,09,内閣法制局,情報処理業務庁費,239390,134206,105184
内閣,内閣法制局,011,95,016,2,12,3,09,内閣法制局,各所修繕,2886,2935,-49
内閣,内閣法制局,011,95,199,2,13,3,09,内閣法制局,自動車重量税,92,149,-57
内閣,内閣法制局,011,95,016,2,12,9,17,内閣法制局,交際費,320,340,-20
内閣,人事院,021,95,016,2,11,1,02,人事院,職員基本給,3210681,3277462,-66781
内閣,人事院,021,95,016,2,11,1,03,人事院,職員諸手当,1747725,1777654,-29929
内閣,人事院,021,95,016,2,11,1,04,人事院,超過勤務手当,351941,349277,2664
内閣,人事院,021,95,016,2,11,1,05,人事院,委員手当,2487,2487,0
内閣,人事院,021,95,016,2,11,1,05,人事院,非常勤職員手当,5238,6717,-1479
内閣,人事院,021,95,016,2,11,1,05,人事院,休職者給与,14427,14929,-502
内閣,人事院,021,95,016,2,11,1,05,人事院,短時間勤務職員給与,95732,97320,-1588
内閣,人事院,021,95,016,2,15,1,05,人事院,公務災害補償費,213,479,-266
内閣,人事院,021,95,016,2,11,1,05,人事院,退職手当,604043,969060,-365017
内閣,人事院,021,95,089,2,11,1,05,人事院,児童手当,25820,27755,-1935
内閣,人事院,021,95,016,2,12,9,06,人事院,諸謝金,85223,92518,-7295
内閣,人事院,021,95,016,2,12,2,08,人事院,職員旅費,151463,146838,4625
内閣,人事院,021,95,016,2,12,2,08,人事院,外国留学旅費,130127,137400,-7273
内閣,人事院,021,95,016,2,12,2,08,人事院,赴任旅費,11460,11621,-161
内閣,人事院,021,95,016,2,12,2,08,人事院,講師等旅費,10004,9184,820
内閣,人事院,021,95,016,2,12,2,08,人事院,外国人招へい旅費,3917,4184,-267
内閣,人事院,021,95,016,2,12,2,08,人事院,証人等旅費,67,66,1
内閣,人事院,021,95,016,2,12,3,09,人事院,庁費,549737,542115,7622
内閣,人事院,021,95,016,2,12,3,09,人事院,研修所庁費,188670,167021,21649
内閣,人事院,021,95,016,2,12,3,09,人事院,任用試験費,442505,437029,5476
内閣,人事院,021,95,016,2,12,3,09,人事院,国会図書館支部庁費,1866,1849,17
内閣,人事院,021,95,016,2,12,3,09,人事院,情報処理業務庁費,347448,3068486,-2721038
内閣,人事院,021,95,016,2,12,3,09,人事院,招へい外国人滞在費,1039,1138,-99
内閣,人事院,021,95,016,2,12,3,09,人事院,各所修繕,30950,31303,-353
内閣,人事院,021,95,199,2,13,3,09,人事院,自動車重量税,142,29,113
内閣,人事院,021,95,016,2,12,3,09,人事院,通信専用料,0,4311,-4311
内閣,人事院,021,95,016,2,11,5,16,人事院,国家公務員共済組合負担金,867674,878893,-11219
内閣,人事院,021,95,016,2,11,5,16,人事院,基礎年金等国家公務員共済組合負担金,205008,206593,-1585
内閣,人事院,021,95,016,2,11,5,16,人事院,育児休業手当金国家公務員共済組合負担金,0,298,-298
内閣,人事院,021,95,029,2,13,5,16,人事院,国有資産所在市町村交付金,12190,11610,580
内閣,人事院,021,95,016,2,72,5,16,人事院,国際人事管理機関連合会分担金,59,59,0
内閣,人事院,021,95,016,2,12,9,17,人事院,交際費,485,482,3
内閣,人事院,021,95,016,2,95,9,18,人事院,賠償償還及払戻金,20,20,0
内閣,人事院,022,95,016,1,20,4,15,人事院施設費,施設整備費,33440,38405,-4965
内閣府,内閣本府,001,95,016,2,11,1,02,内閣本府共通費,職員基本給,6738294,6495073,243221
内閣府,内閣本府,001,95,016,2,11,1,03,内閣本府共通費,職員諸手当,3603451,3483636,119815
内閣府,内閣本府,001,95,016,2,11,1,04,内閣本府共通費,超過勤務手当,1001645,975419,26226
内閣府,内閣本府,001,95,016,2,11,1,05,内閣本府共通費,委員手当,204258,200258,4000
内閣府,内閣本府,001,95,016,2,11,1,05,内閣本府共通費,非常勤職員手当,695197,697400,-2203
内閣府,内閣本府,001,95,016,2,11,1,05,内閣本府共通費,休職者給与,137910,137641,269
内閣府,内閣本府,001,95,016,2,11,1,05,内閣本府共通費,国際機関等派遣職員給与,29760,30165,-405
内閣府,内閣本府,001,95,016,2,11,1,05,内閣本府共通費,短時間勤務職員給与,280562,251144,29418
内閣府,内閣本府,001,95,016,2,15,1,05,内閣本府共通費,公務災害補償費,42181,42593,-412
内閣府,内閣本府,001,95,016,2,11,1,05,内閣本府共通費,退職手当,2272215,2303653,-31438
内閣府,内閣本府,001,95,089,2,11,1,05,内閣本府共通費,児童手当,60060,59010,1050
内閣府,内閣本府,001,95,016,2,12,9,06,内閣本府共通費,諸謝金,159446,159083,363
内閣府,内閣本府,001,95,016,2,95,9,06,内閣本府共通費,みどりの学術賞賞金,2000,2000,0
内閣府,内閣本府,001,95,016,2,95,9,06,内閣本府共通費,褒賞金,15000,15000,0
内閣府,内閣本府,001,95,199,2,60,9,06,内閣本府共通費,拉致被害者等給付金及滞在援助金,277000,268246,8754
内閣府,内閣本府,001,95,016,2,95,9,06,内閣本府共通費,野口英世アフリカ賞賞金,0,100000,-100000
内閣府,内閣本府,001,95,016,2,95,9,07,内閣本府共通費,報償費,0,45168,-45168
内閣府,内閣本府,001,95,016,2,12,2,08,内閣本府共通費,職員旅費,200841,216405,-15564
内閣府,内閣本府,001,95,059,2,12,2,08,内閣本府共通費,災害検査旅費,325,328,-3
内閣府,内閣本府,001,95,016,2,12,2,08,内閣本府共通費,外国留学旅費,33729,29527,4202
内閣府,内閣本府,001,95,016,2,12,2,08,内閣本府共通費,赴任旅費,41878,41859,19
内閣府,内閣本府,001,95,016,2,12,2,08,内閣本府共通費,委員等旅費,150348,150482,-134
内閣府,内閣本府,001,95,016,2,12,2,08,内閣本府共通費,外国人招へい旅費,20331,20023,308
内閣府,内閣本府,001,95,016,2,12,3,09,内閣本府共通費,庁費,2955296,5614932,-2659636
内閣府,内閣本府,001,95,016,2,12,3,09,内閣本府共通費,国会図書館支部庁費,2720,2720,0
内閣府,内閣本府,001,95,016,2,12,3,09,内閣本府共通費,情報処理業務庁費,3336509,3140427,196082
内閣府,内閣本府,001,95,016,2,12,3,09,内閣本府共通費,消費税転嫁等対策業務庁費,171708,175073,-3365
内閣府,内閣本府,001,95,016,2,12,3,09,内閣本府共通費,消費者政策業務庁費,38361,38366,-5
内閣府,内閣本府,001,95,016,2,12,3,09,内閣本府共通費,土地建物借料,430037,487030,-56993
内閣府,内閣本府,001,95,016,2,12,3,09,内閣本府共通費,各所修繕,76770,78145,-1375
内閣府,内閣本府,001,95,016,2,12,3,09,内閣本府共通費,公共施設等維持管理運営費,1054314,1029807,24507
内閣府,内閣本府,001,95,199,2,13,3,09,内閣本府共通費,自動車重量税,1161,1518,-357
内閣府,内閣本府,001,95,016,2,12,3,09,内閣本府共通費,移転費,0,6944,-6944
内閣府,内閣本府,001,95,016,2,12,5,14,内閣本府共通費,拉致被害者等生活相談等事務委託費,94770,94566,204
内閣府,内閣本府,001,95,016,2,12,5,14,内閣本府共通費,社会保障・税番号制度システム開発等委託費,0,4131762,-4131762
内閣府,内閣本府,001,95,016,2,11,5,16,内閣本府共通費,国家公務員共済組合負担金,3784703,3639520,145183
内閣府,内閣本府,001,95,016,2,11,5,16,内閣本府共通費,基礎年金等国家公務員共済組合負担金,985934,968356,17578
内閣府,内閣本府,001,95,016,2,11,5,16,内閣本府共通費,育児休業手当金国家公務員共済組合負担金,256,250,6
内閣府,内閣本府,001,95,029,2,13,5,16,内閣本府共通費,国有資産所在市町村交付金,54568,51324,3244
内閣府,内閣本府,001,95,016,2,72,5,16,内閣本府共通費,政府開発援助世界保健機関拠出金,35505,0,35505
内閣府,内閣本府,001,95,016,2,12,9,17,内閣本府共通費,交際費,10334,10334,0
内閣府,内閣本府,001,95,016,2,95,9,18,内閣本府共通費,賠償償還及払戻金,1130,1130,0
内閣府,内閣本府,002,95,016,1,20,2,08,内閣本府施設費,施設施工旅費,3485,3471,14
内閣府,内閣本府,002,95,016,1,20,3,09,内閣本府施設費,施設施工庁費,436003,627601,-191598
内閣府,内閣本府,002,95,016,1,20,4,15,内閣本府施設費,施設整備費,2544817,1868189,676628
内閣府,内閣本府,003,95,016,2,12,9,06,公文書等管理政策費,諸謝金,15939,17538,-1599
内閣府,内閣本府,003,95,016,2,12,2,08,公文書等管理政策費,職員旅費,13777,14132,-355
内閣府,内閣本府,003,95,016,2,12,2,08,公文書等管理政策費,委員等旅費,1077,500,577
内閣府,内閣本府,003,95,016,2,12,3,09,公文書等管理政策費,庁費,19152,19503,-351
内閣府,内閣本府,004,95,191,2,30,5,16,独立行政法人国立公文書館運営費,独立行政法人国立公文書館運営費交付金,2365019,2044380,320639
内閣府,内閣本府,059,95,191,1,30,5,16,独立行政法人国立公文書館施設整備費,独立行政法人国立公文書館施設整備費補助金,34433,56861,-22428
内閣府,内閣本府,005,95,016,2,11,1,05,政府広報費,非常勤職員手当,6779,6779,0
内閣府,内閣本府,005,95,016,2,12,9,06,政府広報費,諸謝金,11140,24902,-13762
内閣府,内閣本府,005,95,016,2,12,2,08,政府広報費,職員旅費,7434,7431,3
内閣府,内閣本府,005,95,016,2,12,3,09,政府広報費,情報処理業務庁費,168483,157562,10921
内閣府,内閣本府,005,95,016,2,12,3,09,政府広報費,啓発広報費,7801955,7651953,150002
内閣府,内閣本府,005,95,016,2,72,5,16,政府広報費,国際機関等拠出金,500712,500712,0
内閣府,内閣本府,050,95,016,2,12,9,06,アイヌ政策推進費,諸謝金,1095,0,1095
内閣府,内閣本府,050,95,016,2,12,2,08,アイヌ政策推進費,職員旅費,1890,0,1890
内閣府,内閣本府,050,95,199,2,81,5,16,アイヌ政策推進費,アイヌ政策推進交付金,2000000,1000000,1000000
内閣府,内閣本府,007,95,016,2,11,1,05,経済財政政策費,非常勤職員手当,16455,16379,76
内閣府,内閣本府,007,95,016,2,12,9,06,経済財政政策費,諸謝金,8231,8957,-726
内閣府,内閣本府,007,95,016,2,12,2,08,経済財政政策費,職員旅費,66864,63558,3306
内閣府,内閣本府,007,95,016,2,12,2,08,経済財政政策費,委員等旅費,18285,18359,-74
内閣府,内閣本府,007,95,016,2,12,3,09,経済財政政策費,庁費,33118,37747,-4629
内閣府,内閣本府,007,95,016,2,12,3,09,経済財政政策費,情報処理業務庁費,122839,130837,-7998
内閣府,内閣本府,007,95,016,2,12,3,09,経済財政政策費,経済財政政策運営調査費,20472,19279,1193
内閣府,内閣本府,007,95,016,2,12,3,09,経済財政政策費,経済新生政策調査費,43773,32845,10928
内閣府,内閣本府,007,95,016,2,12,3,09,経済財政政策費,民間資金等活用事業調査費,142940,142583,357
内閣府,内閣本府,007,95,016,2,12,3,09,経済財政政策費,市民活動促進等調査費,45899,48546,-2647
